YEAR,MO,DY,PS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WD10M,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE,WD50M,RH2M,T2M
2023,7,28,99.83,7.46,10.38,5.24,5.14,242.25,9.75,12.46,7.75,4.71,242.69,86.88,27.64
2023,7,29,99.74,8.1,10.84,6.05,4.78,237.75,10.39,12.69,8.42,4.27,238.12,85.31,27.78
2023,7,30,99.67,7.23,9.89,4.57,5.32,240.38,9.25,11.57,6.8,4.76,240.81,86,28.03
2023,7,31,99.59,7.5,10.28,5.32,4.96,241.44,9.52,11.97,7.49,4.48,241.88,86.88,27.98
2023,8,1,99.62,7.92,10.38,5.71,4.66,240.25,10.05,12.2,7.85,4.34,240.69,86.25,27.68
2023,8,2,99.65,8.38,10.77,6.53,4.23,237.38,10.62,12.59,9.04,3.55,237.81,84.69,27.62
2023,8,3,99.59,7.52,9.93,5.09,4.84,234.31,9.68,11.53,7.52,4.01,234.81,84.06,27.61
2023,8,4,99.68,6.55,8.98,4.98,4,229.69,8.38,10.41,7.03,3.38,230.06,86.06,27.73
2023,8,5,99.92,6.48,8.8,4.54,4.27,229.94,8.27,10.35,6.81,3.54,230.31,84.75,27.71
2023,8,6,99.81,7.92,10.45,5.03,5.42,239.06,10.05,12.38,7.14,5.24,239.56,84.44,27.33
2023,8,7,99.61,9.33,12.04,7.24,4.8,237.38,11.74,14.09,9.86,4.23,237.88,83.06,27.37
2023,8,8,99.66,8.54,10.98,6.1,4.88,234.88,10.83,13.11,8.5,4.61,235.31,82.62,27.4
2023,8,9,99.97,7.86,10.12,5.8,4.32,234.31,10.12,12.02,8.27,3.74,234.81,81.94,27.69
2023,8,10,100.04,7.05,9.7,4.59,5.12,231.06,9.15,11.22,7.03,4.19,231.5,82.69,27.47
2023,8,11,100.08,6.86,9.05,4.98,4.06,235.81,8.87,10.66,7.59,3.08,236.19,81.94,27.35
2023,8,12,100.02,7.78,10.57,5.27,5.3,243.12,9.96,12.37,7.7,4.67,243.5,81.56,27.14
2023,8,13,99.78,8.37,11.01,6.06,4.94,239.12,10.62,12.83,8.63,4.2,239.62,81.75,27.07
2023,8,14,99.82,7.84,9.76,6.29,3.46,231.06,9.96,11.21,8.65,2.56,231.44,82.12,27.25
2023,8,15,99.96,6.44,8.91,4.04,4.87,232.06,8.26,10.11,6.65,3.46,232.44,82.06,27.51
2023,8,16,100.13,5.67,7.67,3.55,4.12,238.44,7.48,9.12,5.89,3.23,238.94,82.69,27.06
2023,8,17,100.16,7.39,10.08,4.82,5.26,251.06,9.59,11.64,7.44,4.2,251.62,80.19,27.27
2023,8,18,100.06,7.34,9.54,5.41,4.13,258.88,9.52,11.08,7.84,3.24,259.38,79.06,27.04
2023,8,19,99.98,6.2,8.51,4.2,4.3,263,8.12,9.63,6.86,2.78,263.56,79.62,27.18
2023,8,20,99.98,5.42,6.38,4.55,1.82,268.69,7.05,7.81,6.12,1.7,269.25,78.56,27.23
2023,8,21,99.99,5.85,8.02,3.47,4.55,261.88,7.56,8.97,6.08,2.89,262.44,77.38,27.6
2023,8,22,99.93,6.52,9.5,3.48,6.02,248.81,8.37,10.88,5.93,4.95,249.25,79.19,27.9
2023,8,23,99.8,8.18,11.29,5.75,5.54,239.75,10.3,13.12,7.85,5.28,240.12,80.31,27.81
2023,8,24,99.65,8.43,10.88,5.6,5.28,235.94,10.69,12.78,7.95,4.84,236.44,79.62,27.48
2023,8,25,99.67,7.42,9.85,5.4,4.45,234.81,9.52,11.3,7.78,3.52,235.06,79.25,27.77
2023,8,26,99.85,7.09,9.02,5.09,3.93,232.25,9.05,10.47,7.17,3.3,232.62,79.69,27.76
2023,8,27,100,7.27,9.88,4.87,5.02,237,9.31,11.51,7.18,4.34,237.44,80,27.37
2023,8,28,99.95,7.86,10.41,5.45,4.95,237.31,9.99,12.01,8.03,3.98,237.75,78.81,27.35
2023,8,29,100.03,6.55,8.43,4.55,3.88,232.56,8.46,10.23,6.9,3.34,232.94,76.81,27.76
2023,8,30,100.23,5.04,6.77,3.09,3.67,233.62,6.65,7.38,5.88,1.49,234,77.75,27.76
2023,8,31,100.28,4.3,5.59,2.75,2.84,234.81,5.87,7.12,4.92,2.2,235,75,27.75
2023,9,1,100.31,3.95,5.59,2.26,3.34,229.31,5.53,6.89,4.25,2.63,229.06,75.19,27.37
2023,9,2,100.24,4.29,6.26,2.49,3.76,237.12,5.97,6.95,4.84,2.1,237,75.25,27.44
2023,9,3,100.12,4.73,7.02,2.52,4.5,236.81,6.51,7.74,5.25,2.49,236.94,75.06,27.58
2023,9,4,99.99,4.88,7.2,2.57,4.62,245.94,6.56,7.87,5.36,2.51,246.31,74.88,27.79
2023,9,5,100,4.28,6.34,2.12,4.23,253.31,5.74,7.78,3.73,4.05,253.62,75,28.38
2023,9,6,100.05,4.09,5.98,2.71,3.27,260.81,5.45,8.03,2.67,5.36,260.94,72.25,29.23
2023,9,7,99.94,5.82,7.55,4.57,2.98,280.12,7.39,9.46,5.17,4.29,281.56,69.5,30.12
2023,9,8,99.95,7.17,9.03,5.94,3.09,270.25,8.88,10.77,7.98,2.79,271.19,70.88,29.6
2023,9,9,99.93,7.75,9.5,6,3.5,262.69,9.67,11.3,8.29,3.01,263.31,73.25,28.99
2023,9,10,99.84,7.7,9.09,6.2,2.88,254.69,9.64,10.29,8.66,1.62,255.19,73.62,28.76
2023,9,11,99.92,7.48,9.12,5.1,4.02,252.69,9.49,10.58,7.73,2.85,253.12,72,28.66
2023,9,12,100,6.43,8.38,4.51,3.88,246.31,8.43,9.34,7.14,2.2,246.75,70.56,28.85
2023,9,13,99.94,5.88,7.84,4.07,3.77,245.5,7.55,8.66,6.16,2.51,246,73.19,28.77
2023,9,14,99.99,4.73,6.32,2.88,3.45,242.38,6.2,7.22,5.25,1.96,242.81,74.38,28.9
2023,9,15,100.03,4.37,6.23,2.78,3.45,249.06,5.72,7.22,4.46,2.76,249.5,75.56,28.51
2023,9,16,99.94,5.07,6.23,3.49,2.74,249.06,6.27,7.66,5.09,2.58,249.88,73.56,29.4
2023,9,17,99.73,5.74,7.09,4.44,2.66,260.69,7.3,8.56,6.09,2.47,261.31,84.38,28
2023,9,18,99.6,5.76,6.8,4.78,2.02,260.06,7.52,9.11,6.52,2.59,261.06,83.19,28.43
2023,9,19,99.8,5.71,6.97,4.1,2.87,267.81,7.6,9.23,6.04,3.19,268.75,85.12,28.39
2023,9,20,99.86,3.7,5.55,2.1,3.44,268.19,5.12,6.63,3.02,3.61,269.62,84.44,28.96
2023,9,21,99.93,4.23,5.62,2.91,2.72,244.62,5.73,6.76,5,1.76,245.25,82.5,29.11
2023,9,22,100.07,4.09,5.48,3.01,2.47,221.31,5.7,6.48,4.45,2.04,221.56,80.5,28.81
2023,9,23,100.11,4.65,6.95,2.52,4.43,227.56,6.31,7.96,5.2,2.77,228.12,81.94,28.97
2023,9,24,100.13,4.77,6.85,3.08,3.77,251.06,6.51,7.96,5.21,2.74,251.44,81.25,28.51
2023,9,25,100.12,3.88,5.53,2.52,3.02,239.19,5.7,6.46,4.76,1.7,239.19,77.06,27.4
2023,9,26,100.23,2.51,4.41,1.43,2.98,236.69,3.76,7.18,1.65,5.54,235.75,73,27.3
2023,9,27,100.25,2.69,5.1,0.05,5.05,255.62,4.1,7.5,0.17,7.32,245.31,71.44,28.22
2023,9,28,100.16,3.29,4.66,2.2,2.47,273.12,4.84,7.2,2.4,4.8,274.56,74.44,29.65
2023,9,29,100.16,3.89,5.18,3.14,2.04,275.88,5.79,8.28,3.67,4.61,276.81,72.31,29.46
2023,9,30,100.2,3.91,5.57,2.73,2.85,257.75,6,6.82,4.98,1.84,257.94,73.44,28.05
2023,10,1,100.13,3.13,4.09,2.44,1.65,277.06,5.13,7.81,3.02,4.79,277.81,68.19,28.08
2023,10,2,100.22,2.74,4.3,1.07,3.23,270.12,4.53,7.75,1.15,6.59,272.56,64.88,27.59
2023,10,3,100.42,4.05,5.26,3.09,2.16,241.38,6.34,7.34,5.4,1.94,241.38,73.25,27.11
2023,10,4,100.5,4.44,6.16,3.2,2.96,239.88,6.76,7.45,6.22,1.23,239.88,74.94,26.3
2023,10,5,100.45,4.48,6.24,3.11,3.13,237.56,6.71,7.16,6.27,0.89,237.75,77.12,26.56
2023,10,6,100.36,4.75,7.05,3.12,3.92,236.19,7.05,7.86,6.48,1.38,236.44,75.25,26.88
2023,10,7,100.42,4.42,6.18,2.75,3.43,235.69,6.66,7.2,5.69,1.51,236.06,72.69,27.34
2023,10,8,100.53,4.41,6.12,2.79,3.33,237.69,6.55,7.26,5.71,1.55,238.12,72.75,27.65
2023,10,9,100.61,5.19,7.61,3.43,4.19,242.31,7.61,8.6,6.73,1.87,242.75,73.69,27.73
2023,10,10,100.6,5,6.66,3.14,3.52,248.69,7.17,7.99,6.6,1.39,249.5,73.94,27.89
2023,10,11,100.68,3.78,5.24,2.13,3.11,254.31,5.4,7.7,3.98,3.73,254.62,74.31,28.2
2023,10,12,100.71,2.84,4.4,1.62,2.77,250.06,4.41,7.41,1.8,5.6,248.94,71.81,28.07
2023,10,13,100.8,3.1,4.54,1.86,2.68,256,4.81,7.16,2,5.16,254.94,72.69,27.58
2023,10,14,100.76,3.72,5.96,2.44,3.52,247.69,5.72,7.19,3.77,3.41,247.44,72.81,26.26
2023,10,15,100.62,4.55,7.17,2.8,4.38,248.38,6.78,8.18,5.7,2.49,248.56,77.5,26.15
2023,10,16,100.63,4.41,6.54,2.78,3.77,245.62,6.58,7.55,5.75,1.8,245.81,76,26.48
2023,10,17,100.75,3.72,4.98,2.58,2.41,253.12,5.49,6.49,4.95,1.55,253.62,75.69,26.84
2023,10,18,100.9,2.25,3.09,1.24,1.85,269.94,3.62,5.38,1.4,3.98,271,67.44,28.22
2023,10,19,100.88,2.04,2.8,1.2,1.59,140.75,3.02,5.23,1.47,3.77,126,56.5,27.88
2023,10,20,100.88,1.94,3.06,0.25,2.81,206,3.09,5.41,0.3,5.11,205.88,63.94,28.27
2023,10,21,100.91,1.41,2.42,0.24,2.18,195.44,2.02,3.62,0.32,3.3,192.81,56.69,28.63
2023,10,22,100.94,1.41,2.88,0.22,2.66,222.75,2.09,5.94,0.25,5.69,193.12,53.88,28.49
2023,10,23,100.88,2.54,3.34,1.79,1.55,311.12,4.38,7.06,1.96,5.1,311.94,61.69,27.6
2023,10,24,100.78,2.73,3.28,1.95,1.34,282.56,4.73,6.89,2.05,4.84,283,61.06,27.81
2023,10,25,100.9,3.11,5.21,2.3,2.91,275.38,5.02,8.87,2.77,6.1,276.12,61.75,28.51
2023,10,26,100.89,3.45,4.45,2.13,2.32,291.25,5.7,7.52,3.21,4.3,292.06,63.38,28.44
2023,10,27,100.76,3,4.38,2.3,2.07,288.38,4.96,7.8,2.56,5.24,289.44,64.69,27.73
2023,10,28,100.76,1.77,2.66,0.91,1.76,251.38,2.84,5.58,1.01,4.57,252.38,62.94,28.18
2023,10,29,100.79,1.13,2.34,0.15,2.19,180.75,1.81,4.51,0.22,4.29,178.81,56.5,28.47
2023,10,30,100.74,2.26,3.05,1.02,2.03,167.06,3.11,3.88,1.48,2.41,167.56,52.5,27.88
2023,10,31,100.79,3.34,5.65,1.32,4.32,106.44,5.23,8.58,1.75,6.82,106.19,51.94,27.23
2023,11,1,100.88,3.12,3.96,2.11,1.85,119.81,5,7.78,3.24,4.54,119.31,55.06,27.37
2023,11,2,100.8,1.91,2.64,0.64,2,133,2.76,4.4,0.95,3.45,131.12,34.38,30.19
2023,11,3,100.63,2.8,4.84,1.44,3.4,286.06,4.62,7.88,1.52,6.37,287.31,47.75,29.19
2023,11,4,100.62,1.49,2.75,0.23,2.52,229.56,2.43,5.86,0.26,5.6,228.94,46.38,29.15
2023,11,5,100.73,2.45,3.51,1.14,2.37,137.12,3.46,4.96,1.73,3.23,137.06,41,28.69
2023,11,6,100.8,2.64,3.72,1.36,2.37,122.62,3.73,4.8,2.04,2.77,122.12,32.5,29.08
2023,11,7,100.82,1.6,2.73,1.18,1.55,74.38,2.12,2.95,1.3,1.65,74.31,29.19,28.84
2023,11,8,100.74,1.68,2.5,1.16,1.35,182.31,2.52,5.03,1.22,3.81,182.75,34,29.17
2023,11,9,100.78,2.66,4.11,0.7,3.41,297.62,4.53,7.62,0.76,6.88,297.75,44.19,28.77
2023,11,10,100.91,2.57,4.31,1.2,3.12,299.12,4.01,6.91,1.77,5.15,298.81,47.19,28.5
2023,11,11,101.13,3.33,4.37,2,2.37,87,4.94,6.61,3.18,3.42,86.75,29.62,27.01
2023,11,12,101.18,3.48,4.38,2.66,1.72,60.19,5.18,6.46,4.04,2.42,59.81,19.56,25.26
2023,11,13,101.07,2.9,3.72,1.81,1.91,61.06,4.5,6.23,1.95,4.28,61,22,25.08
2023,11,14,100.99,3.02,3.97,2.3,1.66,52.69,4.39,5.74,2.88,2.87,52.75,25.69,25.73
2023,11,15,101,3.46,4.52,2.41,2.12,49.69,5.41,7.03,3.62,3.41,49.81,29.88,24.6
2023,11,16,101.04,3.34,4.27,2.38,1.88,49.75,5.46,7.68,3.28,4.41,50.06,29.19,24.09
2023,11,17,101.05,3.38,4.12,2.58,1.53,46.5,5.64,7.7,2.98,4.72,46.94,27.69,23.69
2023,11,18,100.95,2.66,3.41,1.67,1.74,98.12,4.38,7.24,1.72,5.53,98.25,35.06,23.33
2023,11,19,100.96,2.93,3.4,2.42,0.98,26.12,4.7,6.9,2.56,4.34,26.69,34.44,23.37
2023,11,20,100.97,3.41,4.13,2.51,1.62,41.44,5.48,7.06,3.52,3.55,41.88,33.88,24.34
2023,11,21,100.99,3.15,4.36,2.02,2.34,39.62,5.34,7.14,2.03,5.1,39.94,36.81,24.99
2023,11,22,100.88,2.38,3.3,1.32,1.98,197.19,3.62,6.47,1.3,5.16,196.38,38.19,25.23
2023,11,23,100.67,1.66,2.64,0.27,2.38,301.38,2.59,4.91,0.35,4.55,303.06,51.38,24.91
2023,11,24,100.74,3.16,5.6,0.66,4.95,106.44,4.73,7.66,0.95,6.71,106.88,46.56,25.06
2023,11,25,100.78,3.94,5.5,2.55,2.95,76.12,6.2,7.61,3.85,3.75,76.94,39.75,25.56
2023,11,26,100.78,4.19,5.88,3.3,2.57,46.5,5.68,8.27,3.47,4.8,47.56,51,24.6
2023,11,27,100.82,3.72,5.55,1.8,3.76,20.69,5.66,7.58,3.45,4.12,20.56,62.44,22.11
2023,11,28,100.87,4.25,6.82,2.3,4.52,30.75,6.57,8.01,4.42,3.59,30.94,55.06,21.47
2023,11,29,100.91,3.77,5.79,2.67,3.12,30.5,5.94,6.87,3.81,3.05,30.56,50.56,21.18
2023,11,30,100.95,3.72,5.91,2.23,3.67,32.69,5.72,6.72,3.19,3.52,32.69,49.5,22
2023,12,1,100.97,4.7,7.28,3.09,4.2,34.94,7.44,8.8,5.02,3.78,35.12,48.75,22.5
2023,12,2,100.96,5.24,6.77,4.28,2.5,32.81,7.83,9.23,5.96,3.27,33.38,47.5,22.48
2023,12,3,100.98,4.59,5.58,3.37,2.2,25.88,6.98,8.83,4.69,4.14,26.25,41.81,23.15
2023,12,4,101.01,4.95,7.01,3.45,3.55,33.75,7.79,9.16,5.09,4.07,33.94,35.19,22.4
2023,12,5,100.93,4.89,7.58,3.65,3.93,45.5,7.78,8.77,5.2,3.57,45.69,30.25,20.87
2023,12,6,100.94,4.36,5.91,3.54,2.37,44.56,7.12,8.52,4.58,3.95,44.94,34.56,20.59
2023,12,7,100.96,3.7,4.93,3.05,1.88,38.44,6.1,7.7,3.61,4.09,38.81,41.75,20.59
2023,12,8,100.96,2.77,3.4,1.66,1.74,39.62,4.17,6.53,2.37,4.16,39.94,35.06,21.11
2023,12,9,101.04,1.9,2.83,0.95,1.87,107.56,2.56,4.37,1.13,3.23,107.62,27.75,22.01
2023,12,10,100.94,2.09,3.41,0.41,3,97.44,2.85,5.07,0.58,4.5,97.44,24.88,22.3
2023,12,11,100.9,2.1,3.12,1.3,1.82,186.44,2.99,6.12,1.38,4.73,186.5,28.25,21.53
2023,12,12,100.77,2.17,3.1,1.36,1.73,305.19,3.2,6.09,1.82,4.27,305.88,57.38,22.4
2023,12,13,100.88,2.26,3.41,1.09,2.3,108.5,3.27,5.96,1.16,4.8,108.88,37.62,22.14
2023,12,14,100.97,2.73,3.15,1.98,1.17,70.69,3.96,5.49,2.63,2.87,71.25,35.62,21.65
2023,12,15,100.99,2.52,3.12,1.2,1.92,59.44,4.19,6.44,1.21,5.23,60.88,43.75,22.3
2023,12,16,101.06,3.27,4.58,2.18,2.4,75.38,4.95,6.25,3.28,2.97,75,33.12,21.78
2023,12,17,101.13,3.78,5.77,1.98,3.79,32.75,5.73,8.03,2.92,5.11,32.88,32.75,21.11
2023,12,18,101.29,4.54,5.76,3.52,2.23,44.38,7.4,8.7,5.19,3.5,44.75,28,20.43
2023,12,19,101.33,4.19,5.62,3.23,2.4,69.62,6.56,8.53,4.27,4.27,69.94,29.31,20.48
2023,12,20,101.26,3.65,4.46,2.82,1.63,62.31,5.88,7.23,4.45,2.79,62.81,26.44,20.55
2023,12,21,101.07,3.45,4.83,2.76,2.08,64.19,5.34,6.39,3.87,2.52,64.44,24.31,21.51
2023,12,22,100.95,2.52,3.9,1.61,2.29,56,3.43,5.65,2.27,3.38,56.12,28.06,22.8
2023,12,23,101.06,2.61,3.73,1.48,2.25,22.38,3.99,7.56,2.08,5.48,22.5,25.25,22.55
2023,12,24,101.27,3.34,4.02,2.56,1.46,61.31,5.61,8.09,2.59,5.49,61.31,28.31,21.67
2023,12,25,101.25,3.15,3.69,2.54,1.15,93,5.16,7.34,2.58,4.76,92.5,30.62,20.82
2023,12,26,101.2,3.02,3.55,2.46,1.09,218.62,4.52,6.15,2.95,3.19,218.69,38.12,20.58
2023,12,27,101.27,3.41,4.48,2.58,1.91,61.69,5.28,7.25,3.08,4.16,62.12,40.44,20.67
2023,12,28,101.09,3.49,4.23,2.98,1.26,28.88,5.66,7.34,3.52,3.82,29.5,39.12,20.93
2023,12,29,101.02,2.77,3.5,1.36,2.14,48.69,4.5,6.98,1.29,5.69,34.19,36.62,21.09
2023,12,30,101.02,3.37,4.13,2.66,1.48,73.88,5.27,7.84,3.05,4.77,73.88,33.31,20.92
2023,12,31,101.07,4.05,5.88,3.12,2.76,23.75,6.48,7.59,3.86,3.73,23.88,35.62,19.85
2024,1,1,101.12,3.96,5.31,3.17,2.14,25.44,6.37,7.34,3.91,3.43,25.62,32.81,19.08
2024,1,2,101.06,3.77,5.53,2.95,2.58,20.94,5.83,7.1,3.46,3.64,21.12,35.44,18.54
2024,1,3,101.01,3.62,5.2,2.85,2.34,38.44,5.41,6.47,3.48,2.98,38.12,32.06,18.85
2024,1,4,101.1,4.23,5.95,3.34,2.61,43.44,6.69,7.43,4.78,2.65,43.44,30.62,18.63
2024,1,5,101.14,4.05,5.59,3.18,2.41,44.69,6.37,7.24,4.35,2.89,44.56,33.88,18.32
2024,1,6,101.19,4.06,5.95,2.99,2.95,46.81,6.49,8.09,4.3,3.8,46.94,37.38,18.85
2024,1,7,101.18,4.57,7.05,3.23,3.83,39.88,7.23,8.62,5.38,3.24,40.25,36.25,18.9
2024,1,8,101.2,4.18,5.22,3.22,2,22.62,6.79,8.91,4.43,4.49,52.56,35.88,18.77
2024,1,9,101.3,5.67,8.47,4.3,4.18,31.88,8.5,9.8,6.26,3.54,32.12,35.44,17.98
2024,1,10,101.28,5.14,7.58,3.62,3.96,32,7.53,8.91,5.98,2.93,32.25,39.06,16.36
2024,1,11,101.23,3.59,4.77,2.84,1.93,41.88,5.5,6.74,3.18,3.55,41.81,29.94,16.94
2024,1,12,101.1,2.88,3.58,1.61,1.97,112.38,4.23,6.29,1.48,4.8,125.5,25.38,18.52
2024,1,13,101.07,2.8,5,1.4,3.6,205.62,4.12,7.38,1.46,5.91,204.81,32.5,20.16
2024,1,14,101.17,3.13,4.05,1.95,2.11,252.31,4.75,7.09,2.86,4.23,252.19,51.81,19.51
2024,1,15,101.09,2.34,3.12,1.77,1.36,153.62,3.16,4.49,1.98,2.52,153.19,30.81,19.58
2024,1,16,100.8,3.28,4.4,2.28,2.12,290.75,5.16,7.55,3.12,4.44,291,69,19.8
2024,1,17,100.69,2.21,3.48,1.37,2.12,213,3.52,6.98,1.98,4.99,213.5,61.25,21.82
2024,1,18,100.96,3.14,4.51,1.39,3.12,101.94,4.64,6.88,2.12,4.76,101.81,40.5,20.81
2024,1,19,101.05,3.73,5.02,2.96,2.05,45.88,5.77,6.76,3.8,2.96,45.69,31.5,19.73
2024,1,20,101.14,2.45,3.2,1.48,1.71,195.69,3.52,5.23,1.62,3.62,195.19,33.25,20.66
2024,1,21,101.17,2.02,2.58,0.16,2.42,209.56,3.34,5.06,0.23,4.84,208.62,54.75,22.01
2024,1,22,101.18,3.17,5.02,1.04,3.98,290,4.84,7.95,1.11,6.84,289.94,62.94,21.77
2024,1,23,101.17,2.7,3.37,1.21,2.16,302.19,4.58,6.69,1.3,5.39,302.25,58.12,21.37
2024,1,24,101.2,3.46,4.45,2.8,1.65,62.06,5.22,6.38,4.26,2.12,61.88,27.94,19.36
2024,1,25,101.2,1.91,3.23,0.54,2.69,161.31,2.66,4.3,0.52,3.78,161.5,23.25,20.44
2024,1,26,101.35,2.91,3.57,2.1,1.47,107.25,4.3,6.4,2.7,3.7,107.38,35.75,19.98
2024,1,27,101.35,3.15,4.13,1.84,2.3,42.69,4.69,6.97,2.58,4.39,42.75,25.81,20.35
2024,1,28,101.17,3.45,6.27,1.04,5.23,167.69,5.13,8.75,1.05,7.7,167.69,39.06,20.89
2024,1,29,101.17,2.68,4.2,1.72,2.48,301.56,4.2,6.41,1.94,4.48,301.62,69.06,22.83
2024,1,30,101.05,3.16,4.79,1.34,3.45,289.25,4.66,7.07,1.45,5.63,289.56,68,23.66
2024,1,31,100.94,4.09,6.64,2.49,4.15,261.44,6.02,7.65,4.66,2.98,261.56,74.69,22.82
2024,2,1,100.93,3.46,4.94,2.64,2.3,260.56,5.08,7.27,3.42,3.85,261.19,67.56,23.87
